SA Param,R,batch_d_rt,batch_c_rt,vd,vc,p,Lower bound,Upper bound,Optimality Gap,Status,Objective
vd,0.95,21,31,14.0,0.0,43.03994190705129,16.1273645231304,16.1273645231304,0.0,optimal,16.127364523130407
vd,0.95,21,31,15.0,0.0,43.03994190705129,15.6728977467444,15.6728977467444,0.0,optimal,15.672897746744413
vd,0.95,21,31,16.0,0.0,43.03994190705129,15.234212307458,15.234212307458,0.0,optimal,15.234212307457982
vd,0.95,21,31,17.0,0.0,43.03994190705129,14.7955268681716,14.7955268681716,0.0,optimal,14.795526868171548
vd,0.95,21,31,18.0,0.0,43.03994190705129,14.3568414288851,14.3568414288851,0.0,optimal,14.35684142888511
vd,0.95,21,31,19.0,0.0,43.03994190705129,13.9181559895987,13.9181559895987,0.0,optimal,13.91815598959868
vd,0.95,21,31,20.0,0.0,43.03994190705129,13.4908391180037,13.4908391180037,0.0,optimal,13.490839118003686
vd,0.95,21,31,25.0,0.0,43.03994190705129,11.6605336145693,11.6605336145693,0.0,optimal,11.660533614569314
vd,0.95,21,31,30.0,0.0,43.03994190705129,10.3031236277152,10.3031236277152,0.0,optimal,10.303123627715209
vd,0.95,21,31,35.0,0.0,43.03994190705129,8.98583243441084,8.98583243441084,0.0,optimal,8.985832434410835
vd,0.95,21,31,40.0,0.0,43.03994190705129,7.70311243462255,7.70311243462255,0.0,optimal,7.70311243462254
vd,0.95,21,31,45.0,0.0,43.03994190705129,6.63642150544453,6.63642150544453,0.0,optimal,6.6364215054445275
vd,0.95,21,31,50.0,0.0,43.03994190705129,5.75776536252067,5.75776536252067,0.0,optimal,5.757765362520663
vd,0.95,21,31,60.0,0.0,43.03994190705129,4.00264244223674,4.00264244223674,0.0,optimal,4.002642442236737
vd,0.95,21,31,70.0,0.0,43.03994190705129,2.68443838006486,2.68443838006486,0.0,optimal,2.6844383800648615
vd,0.95,21,31,80.0,0.0,43.03994190705129,1.92053409291676,1.92053409291676,0.0,optimal,1.920534092916761
vd,0.95,21,31,90.0,0.0,43.03994190705129,1.4818605891913,1.4818605891913,0.0,optimal,1.4818605891913017
vd,0.95,21,31,100.0,0.0,43.03994190705129,1.04318708546584,1.04318708546584,0.0,optimal,1.0431870854658436
vc,0.95,21,31,0.0,0.0,43.03994190705129,25.4475863124117,25.4475863124117,0.0,optimal,25.447586312411655
vc,0.95,21,31,0.0,0.25,43.03994190705129,25.2359932691759,25.2359932691759,0.0,optimal,25.235993269175854
vc,0.95,21,31,0.0,0.5,43.03994190705129,25.0244002304626,25.0244002304626,0.0,optimal,25.024400230462593
vc,0.95,21,31,0.0,0.75,43.03994190705129,24.8128071872268,24.8128071872268,0.0,optimal,24.812807187226795
vc,0.95,21,31,0.0,1.0,43.03994190705129,24.6012141394685,24.6012141394685,0.0,optimal,24.601214139468468
vc,0.95,21,31,0.0,1.25,43.03994190705129,24.3896210962327,24.3896210962327,0.0,optimal,24.389621096232666
vc,0.95,21,31,0.0,1.5,43.03994190705129,24.1780280529969,24.1780280529969,0.0,optimal,24.178028052996883
vc,0.95,21,31,0.0,1.75,43.03994190705129,23.9664350142836,23.9664350142836,0.0,optimal,23.96643501428361
vc,0.95,21,31,0.0,2.0,43.03994190705129,23.7548419665253,23.7548419665253,0.0,optimal,23.754841966525287
vc,0.95,21,31,0.0,2.25,43.03994190705129,23.5454664437234,23.5454664437234,0.0,optimal,23.545466443723416
vc,0.95,21,31,0.0,2.5,43.03994190705129,23.3371673882938,23.3371673882938,0.0,optimal,23.33716738829379
vc,0.95,21,31,0.0,2.75,43.03994190705129,23.1376776194711,23.1376776194711,0.0,optimal,23.13767761947109
vc,0.95,21,31,0.0,3.0,43.03994190705129,22.9412402609061,22.9412402609061,0.0,optimal,22.941240260906063
vc,0.95,21,31,0.0,3.25,43.03994190705129,22.7453076343213,22.7453076343213,0.0,optimal,22.745307634321275
vc,0.95,21,31,0.0,3.5,43.03994190705129,22.5493750077365,22.5493750077365,0.0,optimal,22.549375007736472
vc,0.95,21,31,0.0,3.75,43.03994190705129,22.3534423811517,22.3534423811517,0.0,optimal,22.35344238115168
vc,0.95,21,31,0.0,4.0,43.03994190705129,22.1575097545669,22.1575097545669,0.0,optimal,22.157509754566888
vc,0.95,21,31,0.0,4.25,43.03994190705129,21.9619420925155,21.9619420925155,0.0,optimal,21.961942092515503
vc,0.95,21,31,0.0,4.5,43.03994190705129,21.7760345850112,21.7760345850112,0.0,optimal,21.776034585011175
vc,0.95,21,31,0.0,4.75,43.03994190705129,21.5910581085289,21.5910581085289,0.0,optimal,21.591058108528916
vc,0.95,21,31,0.0,5.0,43.03994190705129,21.4060816320467,21.4060816320467,0.0,optimal,21.406081632046657
vc,0.95,21,31,0.0,5.25,43.03994190705129,21.2211051555644,21.2211051555644,0.0,optimal,21.2211051555644
vc,0.95,21,31,0.0,5.5,43.03994190705129,21.0407994062833,21.0407994062833,0.0,optimal,21.04079940628331
vc,0.95,21,31,0.0,5.75,43.03994190705129,20.8606407602386,20.8606407602386,0.0,optimal,20.860640760238596
vc,0.95,21,31,0.0,6.0,43.03994190705129,20.6804821141939,20.6804821141939,0.0,optimal,20.68048211419388
vc,0.95,21,31,0.0,6.25,43.03994190705129,20.5003234681492,20.5003234681492,0.0,optimal,20.500323468149173
vc,0.95,21,31,0.0,6.5,43.03994190705129,20.3230467157684,20.3230467157684,0.0,optimal,20.323046715768374
vc,0.95,21,31,0.0,6.75,43.03994190705129,20.149558911868,20.149558911868,0.0,optimal,20.149558911867963
vc,0.95,21,31,0.0,7.0,43.03994190705129,19.9760711079676,19.9760711079676,0.0,optimal,19.976071107967556
vc,0.95,21,31,0.0,7.25,43.03994190705129,19.8025833040671,19.8025833040671,0.0,optimal,19.802583304067134
vc,0.95,21,31,0.0,7.5,43.03994190705129,19.6296137317469,19.6296137317469,0.0,optimal,19.629613731746925
vc,0.95,21,31,0.0,7.75,43.03994190705129,19.4572366663392,19.4572366663392,0.0,optimal,19.45723666633915
vc,0.95,21,31,0.0,8.0,43.03994190705129,19.2848596009314,19.2848596009314,0.0,optimal,19.28485960093137
vc,0.95,21,31,0.0,8.25,43.03994190705129,19.1149652535066,19.1149652535066,0.0,optimal,19.114965253506632
vc,0.95,21,31,0.0,8.5,43.03994190705129,18.9503633575473,18.9503633575473,0.0,optimal,18.95036335754729
vc,0.95,21,31,0.0,8.75,43.03994190705129,18.7863378738087,18.7863378738087,0.0,optimal,18.78633787380869
vc,0.95,21,31,0.0,9.0,43.03994190705129,18.6243277009988,18.6243277009988,0.0,optimal,18.624327700998823
vc,0.95,21,31,0.0,9.25,43.03994190705129,18.462317528189,18.462317528189,0.0,optimal,18.46231752818895
vc,0.95,21,31,0.0,9.5,43.03994190705129,18.3003073553791,18.3003073553791,0.0,optimal,18.300307355379086
vc,0.95,21,31,0.0,9.75,43.03994190705129,18.1382971825692,18.1382971825692,0.0,optimal,18.138297182569218
vc,0.95,21,31,0.0,10.0,43.03994190705129,17.9825258552637,17.9825258552637,0.0,optimal,17.982525855263717
vc,0.95,21,31,0.0,11.0,43.03994190705129,17.3928502924762,17.3928502924762,0.0,optimal,17.392850292476158
vc,0.95,21,31,0.0,12.0,43.03994190705129,16.8369129260479,16.8369129260479,0.0,optimal,16.83691292604786
vc,0.95,21,31,0.0,13.0,43.03994190705129,16.2820272652709,16.2820272652709,0.0,optimal,16.282027265270916
vc,0.95,21,31,0.0,14.0,43.03994190705129,15.7883412833987,15.7883412833987,0.0,optimal,15.788341283398735
vc,0.95,21,31,0.0,15.0,43.03994190705129,15.3265671367814,15.3265671367814,0.0,optimal,15.326567136781437
vc,0.95,21,31,0.0,16.0,43.03994190705129,14.8647929901641,14.8647929901641,0.0,optimal,14.864792990164144
vc,0.95,21,31,0.0,17.0,43.03994190705129,14.4030188435469,14.4030188435469,0.0,optimal,14.403018843546844
vc,0.95,21,31,0.0,18.0,43.03994190705129,13.9412446969296,13.9412446969296,0.0,optimal,13.941244696929541
vc,0.95,21,31,0.0,19.0,43.03994190705129,13.4908391180037,13.4908391180037,0.0,optimal,13.490839118003684
vc,0.95,21,31,0.0,20.0,43.03994190705129,13.068316244517,13.068316244517,0.0,optimal,13.068316244517014
vc,0.95,21,31,0.0,25.0,43.03994190705129,11.2742681733676,11.2742681733676,0.0,optimal,11.274268173367584
vc,0.95,21,31,0.0,30.0,43.03994190705129,9.88713693509278,9.88713693509278,0.0,optimal,9.887136935092775
vc,0.95,21,31,0.0,35.0,43.03994190705129,8.50051462635133,8.50051462635133,0.0,optimal,8.500514626351327
vc,0.95,21,31,0.0,40.0,43.03994190705129,7.24117171287319,7.24117171287319,0.0,optimal,7.241171712873182
vc,0.95,21,31,0.0,45.0,43.03994190705129,6.21963981522696,6.21963981522696,0.0,optimal,6.21963981522696
vc,0.95,21,31,0.0,50.0,43.03994190705129,5.29589090981437,5.29589090981437,0.0,optimal,5.295890909814367
vc,0.95,21,31,0.0,60.0,43.03994190705129,3.55786204367057,3.55786204367057,0.0,optimal,3.557862043670564
vc,0.95,21,31,0.0,70.0,43.03994190705129,2.36167080189465,2.36167080189465,0.0,optimal,2.361670801894644
vc,0.95,21,31,0.0,80.0,43.03994190705129,1.7358294597692,1.7358294597692,0.0,optimal,1.7358294597691988
vc,0.95,21,31,0.0,90.0,43.03994190705129,1.2740678769003,1.2740678769003,0.0,optimal,1.274067876900295
vc,0.95,21,31,0.0,100.0,43.03994190705129,0.812306294031392,0.812306294031392,0.0,optimal,0.8123062940313911
p: HB_BUSAVG (Mean Ref.),0.95,21,31,0.0,0.0,41.02268437406409,25.5024258851694,25.5024258851694,0.0,optimal,25.502425885169423
p: HB_HOUSTON (Mean Ref.),0.95,21,31,0.0,0.0,43.41060543950283,26.3104884477067,26.3104884477067,0.0,optimal,26.310488447706735
p: HB_HUBAVG (Mean Ref.),0.95,21,31,0.0,0.0,40.89791853848457,25.8181331267236,25.8181331267236,0.0,optimal,25.81813312672358
p: HB_NORTH (Mean Ref.),0.95,21,31,0.0,0.0,41.145159010931415,25.3784242636504,25.3784242636504,0.0,optimal,25.3784242636504
p: HB_PAN (Mean Ref.),0.95,21,31,0.0,0.0,33.445079177897576,30.0296602328651,30.0296602328651,0.0,optimal,30.029660232865073
p: HB_SOUTH (Mean Ref.),0.95,21,31,0.0,0.0,40.58997856768493,24.5598716148578,24.5598716148578,0.0,optimal,24.55987161485777
p: HB_WEST (Mean Ref.),0.95,21,31,0.0,0.0,38.444914925876006,27.8495349844779,27.8495349844779,0.0,optimal,27.84953498447789
p: LZ_AEN (Mean Ref.),0.95,21,31,0.0,0.0,42.64955778301887,25.4475863124117,25.4475863124117,0.0,optimal,25.447586312411655
p: LZ_CPS (Mean Ref.),0.95,21,31,0.0,0.0,42.97835841569333,25.2530182468808,25.2530182468808,0.0,optimal,25.25301824688085
p: LZ_HOUSTON (Mean Ref.),0.95,21,31,0.0,0.0,43.79242625037437,26.2751857281053,26.2751857281053,0.0,optimal,26.275185728105292
p: LZ_LCRA (Mean Ref.),0.95,21,31,0.0,0.0,42.544519410751725,26.0243436203157,26.0243436203157,0.0,optimal,26.024343620315715
p: LZ_NORTH (Mean Ref.),0.95,21,31,0.0,0.0,41.584734950584,25.281836455809,25.281836455809,0.0,optimal,25.28183645580905
p: LZ_RAYBN (Mean Ref.),0.95,21,31,0.0,0.0,41.97508048817011,24.8409619701791,24.8409619701791,0.0,optimal,24.840961970179084
p: LZ_SOUTH (Mean Ref.),0.95,21,31,0.0,0.0,42.49568920335429,25.6769348521748,25.6769348521748,0.0,optimal,25.676934852174764
p: LZ_WEST (Mean Ref.),0.95,21,31,0.0,0.0,46.37947654612159,22.4546831718902,22.4546831718902,0.0,optimal,22.45468317189023
